headerdatestamp|headeridentifier|headersetSpec|metadata.mods.abstract.0|metadata.mods.abstract.1|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1#text|metadata.mods.identifier.1@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.roleroleTerm|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.recordInfo.recordContentSource#text|metadata.mods.recordInfo.recordContentSource@authority|metadata.mods.recordInfo.recordContentSource@valueURI|metadata.mods.recordInforecordContentSource|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0topic|metadata.mods.subject.1topic|metadata.mods.subject.2topic|metadata.mods.subject.3topic|metadata.mods.subject.4topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-06-11T02:01:29Z|thompson_200|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000253_0001|local|thompson:200|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A200|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A200/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Trails|Trail maintenance|    |    |    |    |Trail Maintenance|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_101|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000300_0001|local|thompson:101|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A101|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A101/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Fodderstack Rock|Appalachian Trail|    |    |    |    |Appalachian Trail|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Perhaps the most dramatic or spectacular spot in the Great Smokies is Charlies Bunion.  It is on the Main crest of the Smokies, four miles northeast of Newfound Gap, and is reached only by the Appalachian Trail.  This jagged point is no more rugged than other near-by peaks along the Sawtooth section of the Great Smokies.  Its extreme ruggedness, however, was exposed to view when that spot was swept by fire in 1925.  Dense forests give an apparent smoothness to equally precipitious points near this picturesquely named feature.  Mt. Le Conte is seen in the right background.|still image
2019-06-11T02:01:29Z|thompson_246|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000302_0001|local|thompson:246|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A246|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A246/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Bridges|Double-Arch Bridge|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Wide, beautifully designed bridges of native stone span the streams where it is necessary for the motorists, making safe all year travel regardless of winter snows or summer high waters.  This bridge has two graceful arches, and while others have only one, there are still others that have five or six spanning the width of the stream bed.|still image
2019-06-11T02:01:29Z|thompson_298|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000358_0001|local|thompson:298|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A298|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A298/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Hand-colored photographs|Bullhead|    |    |    |    |Bullhead Rock Garden|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Bullhead|still image
2019-06-11T02:01:29Z|thompson_194|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000247_0001|local|thompson:194|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A194|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A194/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Gatlinburg|    |    |    |    |Early Gatlinburg|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Gatlinburg, TN|still image
2019-06-11T02:01:29Z|thompson_33|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000232_0001|local|thompson:33|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A33|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A33/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Little Pigeon River|Hemlock|    |    |    |    |Hemlock on West Prong of Little Pigeon River|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|On Indian Gap Trail, Hemlock West Prong Little Pigeon River|still image
2019-06-11T02:01:29Z|thompson_64|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000263_0001|local|thompson:64|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A64|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A64/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Rocky Spur|Round Top|    |    |    |    |Blue Head View from Rocky Spur|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Round Top|still image
2019-06-11T02:01:29Z|thompson_176|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000228_0001|local|thompson:176|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A176|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A176/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Gatlinburg|Gatlinburg|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_346|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000417_0001|local|thompson:346|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A346|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A346/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Ferns|Mountain Ferns|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Throughout the Great Smoky Mountains National Park there is a great variety and a luxuriance of ferns. These ferns, under the virgin hardwood trees, are typical of those found in the southwestern half of the park. Under the coniferous trees along the summits of the higher peaks in the northeastern end of the Great smokies are the species that thrive in the deeper shade, with correspondingly more moisture.|still image
2019-06-11T02:01:29Z|thompson_14|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000213_0001|local|thompson:14|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A14|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A14/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Smoky Mountains Hiking Club|Thunderhead Mountain|    |    |    |    |Hiking Club at night on their way to Thunderhead, 1927|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Smoky Mountain Hiking Club|still image
2019-06-11T02:01:29Z|thompson_392|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000472_0001|local|thompson:392|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A392|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A392/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Bridges|Bridge in the Smokies|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|FOR ALBUM DISPLAY ONLY: This Photograph is the Property of Thompsons Commercial Photographers Knoxville and is not to be reproduced in any manner.  Additional copies will be supplied when required. (caption on the front of the photo)|still image
2019-06-11T02:01:29Z|thompson_248|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000304_0001|local|thompson:248|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A248|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A248/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Mount Le Conte|Mt. Le Conte|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Much of the level land shown in the foreground of this Mt. Le Conte view now has homes and summer cottages on it.  It is just outside the park line west of Gatllinburg.|still image
2019-06-11T02:01:29Z|thompson_375|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000454_0001|local|thompson:375|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A375|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A375/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Roads|Skyway Drive|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Highway under construction near Gatlinburg, Tenn. ""Skyway Drive"""|still image
2019-06-11T02:01:29Z|thompson_12|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000211_0001|local|thompson:12|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A12|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A12/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Trails|Appalachian Trail -- History|Park development -- Trails|Jim Thompson|Appalachian Trail|    |Jim Thompson measuring A.T.|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_316|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000378_0001|local|thompson:316|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A316|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A316/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Mount Cammerer|White Rock|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Mt. Cammerer|still image
2019-06-11T02:01:29Z|thompson_353|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000427_0001|local|thompson:353|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A353|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A353/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Cabins|Smoky Mountains Hiking Club|Le Conte Lodge|    |    |    |Le Conte Lodge 1926, Jack Huff Cabin|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Le Conte Lodge, on Mt. Le Conte, is a haven for thousands of hikers. The fragrant balsam bough beds and the cheerful wood fire are always popular, winter or summer, after the hard climb of four miles to the top of Le Conte.|still image
2019-06-11T02:01:29Z|thompson_46|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000245_0001|local|thompson:46|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A46|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A46/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Little Pigeon River|Indian Gap|    |    |    |    |View of Little Pigeon River along Indian Gap Trail|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_150|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000201_0055|local|thompson:150|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A150|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A150/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Roaring Fork|Roads|    |    |    |    |Roaring Fork Road|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Roaring Fork Road|still image
2019-06-11T02:01:29Z|thompson_106|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000306_0001|local|thompson:106|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A106|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A106/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Flowering plants|Rhododendrons|    |    |    |    |Rhododendrons|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"A writer who saw this picture recently referred to the Rhododendrons seen in it as ""a barrier of beauty"". Another, who had more experience in hiking or crawling through such tangled growths, added that it would be a barrier to anyone, regardless of personal pulchritude. To follow bear paths is almost the only way that hikers can penetrate Rhododendron thickets. This is the same growth that is, when seen from a distance, often called ""Laurel slicks""."|still image
2019-06-11T02:01:29Z|thompson_313|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000375_0001|local|thompson:313|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A313|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A313/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Mount Sterling|Mt. Sterling|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_254|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000310_0001|local|thompson:254|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A254|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A254/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Skiing|Recreation|Snow and ice|    |    |    |Skier on Mountainside|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_48|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000247_0001|local|thompson:48|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A48|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A48/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Chimney Tops|Chimneys|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_179|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000231_0001|local|thompson:179|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A179|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A179/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Sugarlands|Bullhead|    |    |    |    |Sugarlands|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Bullhead|still image
2019-06-11T02:01:29Z|thompson_102|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000301_0001|local|thompson:102|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A102|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A102/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Hand-colored photographs|Fodderstack Rock|Mount Guyot|    |    |    |Charlies Bunion (East)|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Perhaps the most dramatic or spectacular spot in the Great Smokies is Charlies Bunion. It is on the Main crest of the Smokies, four miles northeast of Newfound Gap, and is reached only by the Applachian Trail. This jagged point is no more rugged that other near-by peaks along the Sawtooth section of the Great Smokies. Its extreme ruggedness, however, was exposed to view when that spot was swept by fire in 1925. Dense forests give an apparent smoothness to equally precipitious points near this pinturesquely named feature. Mt. Le Conte is seen in the right background.|still image
2019-06-11T02:01:29Z|thompson_77|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000276_0001|local|thompson:77|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A77|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A77/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Albert Gordon (Dutch) Roth|Myrtle Point|    |    |    |    |On Myrtle Point|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_131|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000201_0012|local|thompson:131|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A131|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A131/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Cades Cove|Rich Mountain|    |    |    |    |Cades Cove from Rich Mountain|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Cades Cove from Rich Mountain|still image
2019-06-11T02:01:29Z|thompson_76|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000275_0001|local|thompson:76|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A76|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A76/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Brushy Mountain|View from Brushy Mtn.|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Looks like ""C.H. Gordon"" written with pencil on back of photo."|still image
